,ga4_page_path,ga4_sessions,path_split,domain,domainsub1,domainsub2,domainsub3,domainsub4
16241,https://impact.com/partnerships/how-revolut-is-reaching-bankings-new-generation-with-partnership-automation-report-from-performancein/,74.0,"['https:', '', 'impact.com', 'partnerships', 'how-revolut-is-reaching-bankings-new-generation-with-partnership-automation-report-from-performancein', '']",impact.com,partnerships,how-revolut-is-reaching-bankings-new-generation-with-partnership-automation-report-from-performancein,,
16242,https://impact.com/partnerships/how-partnerships-deliver-brand-advocacy-in-a-way-marketing-cant/?utm_source=chatgpt.com,74.0,"['https:', '', 'impact.com', 'partnerships', 'how-partnerships-deliver-brand-advocacy-in-a-way-marketing-cant', '?utm_source=chatgpt.com']",impact.com,partnerships,how-partnerships-deliver-brand-advocacy-in-a-way-marketing-cant,?utm_source=chatgpt.com,
16247,https://impact.com/partnerships/skimlinks-reveals-5-key-pillars-of-commerce-content-for-growthauto-draft/,74.0,"['https:', '', 'impact.com', 'partnerships', 'skimlinks-reveals-5-key-pillars-of-commerce-content-for-growthauto-draft', '']",impact.com,partnerships,skimlinks-reveals-5-key-pillars-of-commerce-content-for-growthauto-draft,,
16248,https://impact.com/podcasts/?gad_source=5&gclid=EAIaIQobChMI-6ScvJDiigMVRa6mBB15IxA1EAEYASAAEgIuV_D_BwE,74.0,"['https:', '', 'impact.com', 'podcasts', '?gad_source=5&gclid=EAIaIQobChMI-6ScvJDiigMVRa6mBB15IxA1EAEYASAAEgIuV_D_BwE']",impact.com,podcasts,?gad_source=5&gclid=EAIaIQobChMI-6ScvJDiigMVRa6mBB15IxA1EAEYASAAEgIuV_D_BwE,,
16254,https://impact.com/press-releases/agency-advisory-board-to-further-advance-partnership-economy/,74.0,"['https:', '', 'impact.com', 'press-releases', 'agency-advisory-board-to-further-advance-partnership-economy', '']",impact.com,press-releases,agency-advisory-board-to-further-advance-partnership-economy,,
16256,https://impact.com/podcasts/the-advocacy-channel/,74.0,"['https:', '', 'impact.com', 'podcasts', 'the-advocacy-channel', '']",impact.com,podcasts,the-advocacy-channel,,
16257,https://impact.com/podcasts/episodes/rebecca-kapler-customer-advocacy/,74.0,"['https:', '', 'impact.com', 'podcasts', 'episodes', 'rebecca-kapler-customer-advocacy', '']",impact.com,podcasts,episodes,rebecca-kapler-customer-advocacy,
16259,https://impact.com/podcasts/episodes/patricia-marange-potential-of-affiliate-marketing/,74.0,"['https:', '', 'impact.com', 'podcasts', 'episodes', 'patricia-marange-potential-of-affiliate-marketing', '']",impact.com,podcasts,episodes,patricia-marange-potential-of-affiliate-marketing,
16261,https://impact.com/podcasts/episodes/content-partnerships-seo-jennifer-bentz-resident-home/?utm_source=signature-satori&utm_medium=email&utm_campaign=content-partnerships,74.0,"['https:', '', 'impact.com', 'podcasts', 'episodes', 'content-partnerships-seo-jennifer-bentz-resident-home', '?utm_source=signature-satori&utm_medium=email&utm_campaign=content-partnerships']",impact.com,podcasts,episodes,content-partnerships-seo-jennifer-bentz-resident-home,?utm_source=signature-satori&utm_medium=email&utm_campaign=content-partnerships
16262,https://impact.com/partnerships/why-affiliates-and-referrals-are-the-top-marketing-channels-for-saas/,74.0,"['https:', '', 'impact.com', 'partnerships', 'why-affiliates-and-referrals-are-the-top-marketing-channels-for-saas', '']",impact.com,partnerships,why-affiliates-and-referrals-are-the-top-marketing-channels-for-saas,,
16277,https://impact.com/request-a-demo-for-brands/?gclid=EAIaIQobChMIw9iW8bL4igMVM0X_AR2MtxgWEAAYASAAEgIeP_D_BwE&irclickid=y40VoAQ-txyKUWuRYy2rqV2OUks08kSu8RAt0U0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?gclid=EAIaIQobChMIw9iW8bL4igMVM0X_AR2MtxgWEAAYASAAEgIeP_D_BwE&irclickid=y40VoAQ-txyKUWuRYy2rqV2OUks08kSu8RAt0U0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?gclid=EAIaIQobChMIw9iW8bL4igMVM0X_AR2MtxgWEAAYASAAEgIeP_D_BwE&irclickid=y40VoAQ-txyKUWuRYy2rqV2OUks08kSu8RAt0U0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16278,https://impact.com/request-a-demo-for-brands/?irclickid=1sOQ34T06xyKWSgzq-z%3AZ21cUks0u-WYEVw7Qw0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=1sOQ34T06xyKWSgzq-z%3AZ21cUks0u-WYEVw7Qw0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=1sOQ34T06xyKWSgzq-z%3AZ21cUks0u-WYEVw7Qw0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16293,https://impact.com/videos/tiktok-for-business-pars-ctv-imp-ev-nam/?irclickid=QRxXDR2jExycURi1dpyU%3AWUDUksRGuQFpT48100&sharedid=&irpid=27795&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'videos', 'tiktok-for-business-pars-ctv-imp-ev-nam', '?irclickid=QRxXDR2jExycURi1dpyU%3AWUDUksRGuQFpT48100&sharedid=&irpid=27795&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,videos,tiktok-for-business-pars-ctv-imp-ev-nam,?irclickid=QRxXDR2jExycURi1dpyU%3AWUDUksRGuQFpT48100&sharedid=&irpid=27795&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,
16296,https://impact.com/videos/skyscanner-partnership-profile-pars-ppv-imp-aw-nam-0822/,74.0,"['https:', '', 'impact.com', 'videos', 'skyscanner-partnership-profile-pars-ppv-imp-aw-nam-0822', '']",impact.com,videos,skyscanner-partnership-profile-pars-ppv-imp-aw-nam-0822,,
16301,https://impact.com/videos/influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-ALL-LEAD_GENERATION_METAFORM-MOFU-GEN_STREAM-20241211-NA_Primer%2BAllICP_JulyWebinarOnDemand&utm_content=JulyWebinarOnDemand_MOFU_cristyandspeakers_000000_howtoleverageaffandinflomni_image_20241121-ig-Instagram_Feed&utm_id=6574352091577&utm_term=6574355659377,74.0,"['https:', '', 'impact.com', 'videos', 'influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-ALL-LEAD_GENERATION_METAFORM-MOFU-GEN_STREAM-20241211-NA_Primer%2BAllICP_JulyWebinarOnDemand&utm_content=JulyWebinarOnDemand_MOFU_cristyandspeakers_000000_howtoleverageaffandinflomni_image_20241121-ig-Instagram_Feed&utm_id=6574352091577&utm_term=6574355659377']",impact.com,videos,influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-ALL-LEAD_GENERATION_METAFORM-MOFU-GEN_STREAM-20241211-NA_Primer%2BAllICP_JulyWebinarOnDemand&utm_content=JulyWebinarOnDemand_MOFU_cristyandspeakers_000000_howtoleverageaffandinflomni_image_20241121-ig-Instagram_Feed&utm_id=6574352091577&utm_term=6574355659377,
16302,https://impact.com/videos/influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724/,74.0,"['https:', '', 'impact.com', 'videos', 'influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724', '']",impact.com,videos,influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724,,
16307,https://impact.com/terms-of-use/?fbclid=IwZXh0bgNhZW0CMTAAAR1Pj2jIoVdV9DZO4om0Vt0abMMPyckYAHKhh9rhLOBx6r1WNn1OzXJlBz0_aem_Q4VC4_Pgre_P3RRWkyW19Q,74.0,"['https:', '', 'impact.com', 'terms-of-use', '?fbclid=IwZXh0bgNhZW0CMTAAAR1Pj2jIoVdV9DZO4om0Vt0abMMPyckYAHKhh9rhLOBx6r1WNn1OzXJlBz0_aem_Q4VC4_Pgre_P3RRWkyW19Q']",impact.com,terms-of-use,?fbclid=IwZXh0bgNhZW0CMTAAAR1Pj2jIoVdV9DZO4om0Vt0abMMPyckYAHKhh9rhLOBx6r1WNn1OzXJlBz0_aem_Q4VC4_Pgre_P3RRWkyW19Q,,
16309,https://impact.com/technology-partners/directory/shopify,74.0,"['https:', '', 'impact.com', 'technology-partners', 'directory', 'shopify']",impact.com,technology-partners,directory,shopify,
16312,https://impact.com/request-a-demo-for-brands/?irclickid=Q5RRujVwnxyKRXQwnIRS0V6UUks0MIxcKXHrxg0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=Q5RRujVwnxyKRXQwnIRS0V6UUks0MIxcKXHrxg0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=Q5RRujVwnxyKRXQwnIRS0V6UUks0MIxcKXHrxg0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16343,https://impact.com/technology-partners/directory/hubspot,74.0,"['https:', '', 'impact.com', 'technology-partners', 'directory', 'hubspot']",impact.com,technology-partners,directory,hubspot,
16345,https://impact.com/technology-partners/directory/appsflyer,74.0,"['https:', '', 'impact.com', 'technology-partners', 'directory', 'appsflyer']",impact.com,technology-partners,directory,appsflyer,
16347,https://impact.com/research-reports/modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam/?ref=hellopartner.com,74.0,"['https:', '', 'impact.com', 'research-reports', 'modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam', '?ref=hellopartner.com']",impact.com,research-reports,modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam,?ref=hellopartner.com,
16359,https://impact.com/request-a-demo-for-brands/?irclickid=wdSSlW21rxycWhd042UQL24mUksRzlzPIzrZ3I0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=wdSSlW21rxycWhd042UQL24mUksRzlzPIzrZ3I0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=wdSSlW21rxycWhd042UQL24mUksRzlzPIzrZ3I0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16360,https://impact.com/request-a-demo-for-brands/?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UksxAzU2WSuCw80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UksxAzU2WSuCw80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UksxAzU2WSuCw80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16361,https://impact.com/request-a-demo-for-brands/?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UkswS5w3tyuFR80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UkswS5w3tyuFR80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UkswS5w3tyuFR80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16362,https://impact.com/request-a-demo-for-brands/?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UkswPQW3tyuFR80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UkswPQW3tyuFR80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4UkswPQW3tyuFR80&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16363,https://impact.com/request-a-demo-for-brands/?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4Uks1jsXdnRgEQg0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4Uks1jsXdnRgEQg0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=wKqQG7RiExyKR%3Ay1IL1S4WU4Uks1jsXdnRgEQg0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16365,https://impact.com/request-a-demo-for-brands/?irclickid=Xlvwm4V9GxyKRk7QHJRl6VNaUks2irztQ2BbRQ0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=Xlvwm4V9GxyKRk7QHJRl6VNaUks2irztQ2BbRQ0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=Xlvwm4V9GxyKRk7QHJRl6VNaUks2irztQ2BbRQ0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16366,https://impact.com/request-a-demo-for-brands/?irclickid=Xbk1sCTtKxyKRCw3AkxxGWAPUkCSsGQxpTQSXM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=Xbk1sCTtKxyKRCw3AkxxGWAPUkCSsGQxpTQSXM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=Xbk1sCTtKxyKRCw3AkxxGWAPUkCSsGQxpTQSXM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16367,https://impact.com/request-a-demo-for-brands/?irclickid=WbVUKi0A8xycTkeQPWTHB2PsUks3jPQZRVm9VA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=WbVUKi0A8xycTkeQPWTHB2PsUks3jPQZRVm9VA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=WbVUKi0A8xycTkeQPWTHB2PsUks3jPQZRVm9VA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16368,https://impact.com/request-a-demo-for-brands/?irclickid=WFbzOwV8-xyKWyySazXyuXYxUks23l14Jzu4TA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=WFbzOwV8-xyKWyySazXyuXYxUks23l14Jzu4TA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=WFbzOwV8-xyKWyySazXyuXYxUks23l14Jzu4TA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16369,https://impact.com/request-a-demo-for-brands/?irclickid=Sv-3ma0XlxycW9uWoeWKh2KbUks17l1puzQUWA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=Sv-3ma0XlxycW9uWoeWKh2KbUks17l1puzQUWA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=Sv-3ma0XlxycW9uWoeWKh2KbUks17l1puzQUWA0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16370,https://impact.com/request-a-demo-for-brands/?irclickid=SU6XMhxPgxycTElXi8RS1X6RUksUAiUJuV5AzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=SU6XMhxPgxycTElXi8RS1X6RUksUAiUJuV5AzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=SU6XMhxPgxycTElXi8RS1X6RUksUAiUJuV5AzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16372,https://impact.com/request-a-demo-for-brands/?irclickid=RUXTjpxIQxycRipyYZ3ss07AUksUEeTdywYJzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=RUXTjpxIQxycRipyYZ3ss07AUksUEeTdywYJzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=RUXTjpxIQxycRipyYZ3ss07AUksUEeTdywYJzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16373,https://impact.com/request-a-demo-for-brands/?irclickid=RUXTjpxIQxycRipyYZ3ss07AUksUEbx5ywYJzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=RUXTjpxIQxycRipyYZ3ss07AUksUEbx5ywYJzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=RUXTjpxIQxycRipyYZ3ss07AUksUEbx5ywYJzM0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16374,https://impact.com/request-a-demo-for-brands/?irclickid=R8DTN4Q9axyKT6EUC3yt%3ARb8Uksx4lR93yOE180&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=R8DTN4Q9axyKT6EUC3yt%3ARb8Uksx4lR93yOE180&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=R8DTN4Q9axyKT6EUC3yt%3ARb8Uksx4lR93yOE180&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16375,https://impact.com/request-a-demo-for-brands/?irclickid=QjLXRKS2XxyKTulxKK1lI0HrUksz7MVwEzoC2s0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?irclickid=QjLXRKS2XxyKTulxKK1lI0HrUksz7MVwEzoC2s0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?irclickid=QjLXRKS2XxyKTulxKK1lI0HrUksz7MVwEzoC2s0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16376,https://impact.com/research-reports/modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam/?typ,74.0,"['https:', '', 'impact.com', 'research-reports', 'modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam', '?typ']",impact.com,research-reports,modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam,?typ,
16378,https://impact.com/research-reports/modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam/?utm_source=social-media-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=master-multitouch-report-2025&aliId=eyJpIjoiR0NjOXVQQUZ3MU82VDNyWCIsInQiOiJBOFwvbHVOVTVkRFRRQktrbXZHcVRlQT09In0%253D,74.0,"['https:', '', 'impact.com', 'research-reports', 'modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam', '?utm_source=social-media-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=master-multitouch-report-2025&aliId=eyJpIjoiR0NjOXVQQUZ3MU82VDNyWCIsInQiOiJBOFwvbHVOVTVkRFRRQktrbXZHcVRlQT09In0%253D']",impact.com,research-reports,modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam,?utm_source=social-media-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=master-multitouch-report-2025&aliId=eyJpIjoiR0NjOXVQQUZ3MU82VDNyWCIsInQiOiJBOFwvbHVOVTVkRFRRQktrbXZHcVRlQT09In0%253D,
16379,https://impact.com/search/?type=blog,74.0,"['https:', '', 'impact.com', 'search', '?type=blog']",impact.com,search,?type=blog,,
16380,https://impact.com/technology-partners/directory/?categories=analytics-reporting,74.0,"['https:', '', 'impact.com', 'technology-partners', 'directory', '?categories=analytics-reporting']",impact.com,technology-partners,directory,?categories=analytics-reporting,
16386,https://impact.com/shopify-plans/?irclickid=V120Vp2zpxycWcu3nzVxz2kWUksRSf0PNVQO1c0&sharedid=&irpid=5668772&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'shopify-plans', '?irclickid=V120Vp2zpxycWcu3nzVxz2kWUksRSf0PNVQO1c0&sharedid=&irpid=5668772&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,shopify-plans,?irclickid=V120Vp2zpxycWcu3nzVxz2kWUksRSf0PNVQO1c0&sharedid=&irpid=5668772&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
16389,https://impact.com/seller,74.0,"['https:', '', 'impact.com', 'seller']",impact.com,seller,,,
16391,https://impact.com/secure/member/home/mview.ihtml,74.0,"['https:', '', 'impact.com', 'secure', 'member', 'home', 'mview.ihtml']",impact.com,secure,member,home,mview.ihtml
16392,https://impact.com/search/?type=case-studies,74.0,"['https:', '', 'impact.com', 'search', '?type=case-studies']",impact.com,search,?type=case-studies,,
16393,https://impact.com/search/?topic=affiliate+influencer&type=case-studies&pg=3,74.0,"['https:', '', 'impact.com', 'search', '?topic=affiliate+influencer&type=case-studies&pg=3']",impact.com,search,?topic=affiliate+influencer&type=case-studies&pg=3,,
16394,https://impact.com/research-reports/modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam/?utm_source=social-media-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=master-multitouch-report-2025&aliId=eyJpIjoiR1lsTVJpb1hqV2hjUzdJeCIsInQiOiJjVjZhbmhJVWhhMHRHUFdDWHRoUTZ3PT0ifQ%253D%253D,74.0,"['https:', '', 'impact.com', 'research-reports', 'modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam', '?utm_source=social-media-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=master-multitouch-report-2025&aliId=eyJpIjoiR1lsTVJpb1hqV2hjUzdJeCIsInQiOiJjVjZhbmhJVWhhMHRHUFdDWHRoUTZ3PT0ifQ%253D%253D']",impact.com,research-reports,modern-customer-journey-multi-touch-discovery-reas-rrt-imp-ed-nam,?utm_source=social-media-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=master-multitouch-report-2025&aliId=eyJpIjoiR1lsTVJpb1hqV2hjUzdJeCIsInQiOiJjVjZhbmhJVWhhMHRHUFdDWHRoUTZ3PT0ifQ%253D%253D,
16395,https://impact.com/search/?topic=affiliate,74.0,"['https:', '', 'impact.com', 'search', '?topic=affiliate']",impact.com,search,?topic=affiliate,,
16396,https://impact.com/search/?term=scope+of+work&type=blog,74.0,"['https:', '', 'impact.com', 'search', '?term=scope+of+work&type=blog']",impact.com,search,?term=scope+of+work&type=blog,,
16397,https://impact.com/search/?term=retail&type=case-studies,74.0,"['https:', '', 'impact.com', 'search', '?term=retail&type=case-studies']",impact.com,search,?term=retail&type=case-studies,,
16398,https://impact.com/search/?term=compliance+for+insurance&type=blog,74.0,"['https:', '', 'impact.com', 'search', '?term=compliance+for+insurance&type=blog']",impact.com,search,?term=compliance+for+insurance&type=blog,,
16401,https://impact.com/research-reports/state-referral-marketing-consumers-refr-rrt-adv-ed-sea/,74.0,"['https:', '', 'impact.com', 'research-reports', 'state-referral-marketing-consumers-refr-rrt-adv-ed-sea', '']",impact.com,research-reports,state-referral-marketing-consumers-refr-rrt-adv-ed-sea,,
