Day,Week,Account name,Customer ID,Currency code,Cost,Clicks,Impr.
2021-01-24,2021-01-18,Impact Radius,278-804-3504,USD,3454.22,639,"19,414"
2021-01-24,2021-01-18,SaaSquatch,440-735-6734,CAD,21.36,2,96
2021-01-25,2021-01-25,Impact Radius,278-804-3504,USD,6565.94,817,"35,007"
2021-01-25,2021-01-25,SaaSquatch,440-735-6734,CAD,56.96,9,354
2021-01-26,2021-01-25,Impact Radius,278-804-3504,USD,5091.55,678,"27,722"
2021-01-26,2021-01-25,SaaSquatch,440-735-6734,CAD,194.23,29,530
2021-01-27,2021-01-25,Impact Radius,278-804-3504,USD,1618.56,271,"11,249"
2021-01-27,2021-01-25,SaaSquatch,440-735-6734,CAD,372.19,40,717
2021-01-28,2021-01-25,Impact Radius,278-804-3504,USD,425.75,83,"6,735"
2021-01-28,2021-01-25,SaaSquatch,440-735-6734,CAD,655.06,50,801
2021-01-29,2021-01-25,Impact Radius,278-804-3504,USD,209.22,54,"3,925"
2021-01-29,2021-01-25,SaaSquatch,440-735-6734,CAD,689.95,31,537
2021-01-30,2021-01-25,Impact Radius,278-804-3504,USD,177.24,27,806
2021-01-30,2021-01-25,SaaSquatch,440-735-6734,CAD,442.06,21,318
2021-01-31,2021-01-25,Impact Radius,278-804-3504,USD,150.97,26,"1,392"
2021-01-31,2021-01-25,SaaSquatch,440-735-6734,CAD,675.76,21,246
2021-02-01,2021-02-01,Impact Radius,278-804-3504,USD,300.00,55,"3,388"
2021-02-01,2021-02-01,SaaSquatch,440-735-6734,CAD,483.68,16,310
2021-02-02,2021-02-01,Impact Radius,278-804-3504,USD,1435.73,257,"9,845"
2021-02-02,2021-02-01,SaaSquatch,440-735-6734,CAD,463.09,26,481
2021-02-03,2021-02-01,Impact Radius,278-804-3504,USD,2783.03,557,"18,201"
2021-02-03,2021-02-01,SaaSquatch,440-735-6734,CAD,462.28,26,567
2021-02-04,2021-02-01,Impact Radius,278-804-3504,USD,2659.25,552,"17,335"
2021-02-05,2021-02-01,Impact Radius,278-804-3504,USD,1386.97,348,"13,931"
2021-02-05,2021-02-01,SaaSquatch,440-735-6734,CAD,359.34,11,148
2021-02-06,2021-02-01,Impact Radius,278-804-3504,USD,1618.13,354,"15,222"
2021-02-06,2021-02-01,SaaSquatch,440-735-6734,CAD,468.24,18,344
2021-02-07,2021-02-01,Impact Radius,278-804-3504,USD,1813.56,406,"18,599"
2021-02-07,2021-02-01,SaaSquatch,440-735-6734,CAD,299.30,16,181
2021-02-08,2021-02-08,Impact Radius,278-804-3504,USD,2063.43,463,"18,931"
2021-02-08,2021-02-08,SaaSquatch,440-735-6734,CAD,313.39,38,544
2021-02-09,2021-02-08,Impact Radius,278-804-3504,USD,1519.10,398,"14,195"
2021-02-09,2021-02-08,SaaSquatch,440-735-6734,CAD,306.90,34,616
2021-02-10,2021-02-08,Impact Radius,278-804-3504,USD,1726.77,458,"15,715"
2021-02-10,2021-02-08,SaaSquatch,440-735-6734,CAD,231.46,30,579
2021-02-11,2021-02-08,Impact Radius,278-804-3504,USD,1539.53,416,"15,168"
2021-02-11,2021-02-08,SaaSquatch,440-735-6734,CAD,172.10,27,501
2021-02-12,2021-02-08,Impact Radius,278-804-3504,USD,903.48,240,"9,641"
2021-02-12,2021-02-08,SaaSquatch,440-735-6734,CAD,230.34,31,557
2021-02-13,2021-02-08,Impact Radius,278-804-3504,USD,754.53,241,"11,224"
2021-02-13,2021-02-08,SaaSquatch,440-735-6734,CAD,266.05,35,559
2021-02-14,2021-02-08,Impact Radius,278-804-3504,USD,1200.88,319,"12,699"
2021-02-14,2021-02-08,SaaSquatch,440-735-6734,CAD,174.82,26,514
2021-02-15,2021-02-15,Impact Radius,278-804-3504,USD,1737.70,382,"12,525"
2021-02-15,2021-02-15,SaaSquatch,440-735-6734,CAD,254.40,31,535
2021-02-16,2021-02-15,Impact Radius,278-804-3504,USD,1351.48,425,"16,352"
2021-02-17,2021-02-15,Impact Radius,278-804-3504,USD,1049.77,362,"14,356"
2021-02-17,2021-02-15,SaaSquatch,440-735-6734,CAD,299.93,37,651
2021-02-18,2021-02-15,Impact Radius,278-804-3504,USD,563.48,224,"9,896"
2021-02-18,2021-02-15,SaaSquatch,440-735-6734,CAD,337.44,40,805
2021-02-19,2021-02-15,Impact Radius,278-804-3504,USD,302.20,157,"7,354"
2021-02-19,2021-02-15,SaaSquatch,440-735-6734,CAD,338.76,41,778
2021-02-20,2021-02-15,Impact Radius,278-804-3504,USD,417.54,165,"10,202"
2021-02-20,2021-02-15,SaaSquatch,440-735-6734,CAD,353.94,48,718
2021-02-21,2021-02-15,Impact Radius,278-804-3504,USD,123.85,58,"3,102"
2021-02-21,2021-02-15,SaaSquatch,440-735-6734,CAD,250.01,34,797
2021-02-22,2021-02-22,Impact Radius,278-804-3504,USD,52.04,25,"2,480"
2021-02-22,2021-02-22,SaaSquatch,440-735-6734,CAD,313.31,35,944
2021-02-23,2021-02-22,Impact Radius,278-804-3504,USD,237.31,105,"8,336"
2021-02-23,2021-02-22,SaaSquatch,440-735-6734,CAD,430.14,43,967
2021-02-24,2021-02-22,Impact Radius,278-804-3504,USD,575.89,219,"6,962"
2021-02-24,2021-02-22,SaaSquatch,440-735-6734,CAD,306.73,32,964
2021-02-25,2021-02-22,Impact Radius,278-804-3504,USD,785.21,270,"13,514"
2021-02-25,2021-02-22,SaaSquatch,440-735-6734,CAD,173.31,24,758
2021-02-26,2021-02-22,Impact Radius,278-804-3504,USD,677.06,254,"12,972"
2021-02-26,2021-02-22,SaaSquatch,440-735-6734,CAD,260.67,30,736
2021-02-27,2021-02-22,Impact Radius,278-804-3504,USD,140.47,55,"2,001"
2021-02-27,2021-02-22,SaaSquatch,440-735-6734,CAD,160.16,25,599
2021-02-28,2021-02-22,Impact Radius,278-804-3504,USD,46.55,34,"1,494"
2021-02-28,2021-02-22,SaaSquatch,440-735-6734,CAD,235.62,29,559
2021-03-01,2021-03-01,Impact Radius,278-804-3504,USD,84.12,56,"1,919"
2021-03-01,2021-03-01,SaaSquatch,440-735-6734,CAD,232.32,23,506
2021-03-02,2021-03-01,Impact Radius,278-804-3504,USD,1364.09,275,"11,481"
2021-03-02,2021-03-01,SaaSquatch,440-735-6734,CAD,335.86,37,826
2021-03-03,2021-03-01,Impact Radius,278-804-3504,USD,803.71,238,"7,627"
2021-03-03,2021-03-01,SaaSquatch,440-735-6734,CAD,107.17,7,170
2021-03-04,2021-03-01,Impact Radius,278-804-3504,USD,972.80,304,"11,402"
2021-03-04,2021-03-01,SaaSquatch,440-735-6734,CAD,33.33,5,40
2021-03-05,2021-03-01,Impact Radius,278-804-3504,USD,702.62,243,"9,125"
2021-03-05,2021-03-01,SaaSquatch,440-735-6734,CAD,27.09,128,"10,395"
2021-03-06,2021-03-01,Impact Radius,278-804-3504,USD,489.46,181,"7,547"
2021-03-06,2021-03-01,SaaSquatch,440-735-6734,CAD,9.80,43,"4,080"
2021-03-07,2021-03-01,Impact Radius,278-804-3504,USD,756.98,234,"8,743"
2021-03-07,2021-03-01,SaaSquatch,440-735-6734,CAD,18.05,28,"2,776"
2021-03-08,2021-03-08,Impact Radius,278-804-3504,USD,1173.25,305,"10,568"
2021-03-08,2021-03-08,SaaSquatch,440-735-6734,CAD,95.30,96,"6,698"
2021-03-09,2021-03-08,Impact Radius,278-804-3504,USD,1041.44,287,"9,323"
2021-03-09,2021-03-08,SaaSquatch,440-735-6734,CAD,257.94,83,"3,208"
2021-03-10,2021-03-08,Impact Radius,278-804-3504,USD,926.00,280,"10,424"
2021-03-10,2021-03-08,SaaSquatch,440-735-6734,CAD,540.29,110,"3,891"
2021-03-11,2021-03-08,Impact Radius,278-804-3504,USD,820.34,263,"8,230"
2021-03-11,2021-03-08,SaaSquatch,440-735-6734,CAD,530.00,127,"4,036"
2021-03-12,2021-03-08,Impact Radius,278-804-3504,USD,588.13,212,"7,788"
2021-03-12,2021-03-08,SaaSquatch,440-735-6734,CAD,354.48,118,"4,092"
2021-03-13,2021-03-08,Impact Radius,278-804-3504,USD,489.24,174,"7,962"
2021-03-13,2021-03-08,SaaSquatch,440-735-6734,CAD,227.97,84,"4,217"
2021-03-14,2021-03-08,Impact Radius,278-804-3504,USD,727.58,269,"6,795"
2021-03-14,2021-03-08,SaaSquatch,440-735-6734,CAD,216.56,47,"1,681"
2021-03-15,2021-03-15,Impact Radius,278-804-3504,USD,836.79,269,"9,190"
2021-03-15,2021-03-15,SaaSquatch,440-735-6734,CAD,528.17,116,"3,320"
2021-03-16,2021-03-15,Impact Radius,278-804-3504,USD,1309.59,390,"12,323"
2021-03-16,2021-03-15,SaaSquatch,440-735-6734,CAD,271.00,27,"3,268"
2021-03-17,2021-03-15,Impact Radius,278-804-3504,USD,1434.54,389,"11,278"
2021-03-17,2021-03-15,SaaSquatch,440-735-6734,CAD,276.33,49,"7,131"
2021-03-18,2021-03-15,Impact Radius,278-804-3504,USD,1373.55,372,"10,380"
2021-03-18,2021-03-15,SaaSquatch,440-735-6734,CAD,329.03,26,"1,533"
2021-03-19,2021-03-15,Impact Radius,278-804-3504,USD,1284.37,337,"11,627"
2021-03-19,2021-03-15,SaaSquatch,440-735-6734,CAD,248.78,32,"2,255"
2021-03-20,2021-03-15,Impact Radius,278-804-3504,USD,975.30,257,"7,747"
2021-03-20,2021-03-15,SaaSquatch,440-735-6734,CAD,52.65,8,"1,139"
2021-03-21,2021-03-15,Impact Radius,278-804-3504,USD,401.53,98,"2,987"
2021-03-21,2021-03-15,SaaSquatch,440-735-6734,CAD,71.56,7,335
2021-03-22,2021-03-22,Impact Radius,278-804-3504,USD,309.58,156,"4,619"
2021-03-22,2021-03-22,SaaSquatch,440-735-6734,CAD,660.95,275,"45,896"
2021-03-23,2021-03-22,Impact Radius,278-804-3504,USD,94.13,53,"1,710"
2021-03-23,2021-03-22,SaaSquatch,440-735-6734,CAD,446.64,223,"40,278"
2021-03-24,2021-03-22,SaaSquatch,440-735-6734,CAD,198.96,80,"14,547"
2021-03-25,2021-03-22,SaaSquatch,440-735-6734,CAD,177.66,94,"19,671"
2021-03-31,2021-03-29,Impact Radius,278-804-3504,USD,1.29,1,38
2021-03-31,2021-03-29,SaaSquatch,440-735-6734,CAD,0.00,0,56
2021-04-01,2021-03-29,Impact Radius,278-804-3504,USD,1594.02,259,"6,385"
2021-04-01,2021-03-29,SaaSquatch,440-735-6734,CAD,87.57,10,230
2021-04-02,2021-03-29,Impact Radius,278-804-3504,USD,1310.06,318,"9,659"
2021-04-02,2021-03-29,SaaSquatch,440-735-6734,CAD,114.59,15,"1,433"
2021-04-03,2021-03-29,Impact Radius,278-804-3504,USD,1221.80,338,"9,131"
2021-04-03,2021-03-29,SaaSquatch,440-735-6734,CAD,0.24,0,81
2021-04-04,2021-03-29,Impact Radius,278-804-3504,USD,1262.27,367,"8,681"
2021-04-04,2021-03-29,SaaSquatch,440-735-6734,CAD,28.61,13,"1,488"
2021-04-05,2021-04-05,Impact Radius,278-804-3504,USD,1708.70,486,"13,074"
2021-04-05,2021-04-05,SaaSquatch,440-735-6734,CAD,19.72,7,"3,279"
2021-04-06,2021-04-05,Impact Radius,278-804-3504,USD,1942.32,521,"13,021"
2021-04-06,2021-04-05,SaaSquatch,440-735-6734,CAD,55.91,33,"5,948"
2021-04-07,2021-04-05,Impact Radius,278-804-3504,USD,1805.40,424,"12,001"
2021-04-07,2021-04-05,SaaSquatch,440-735-6734,CAD,57.66,15,"1,877"
2021-04-08,2021-04-05,Impact Radius,278-804-3504,USD,1571.15,382,"11,929"
2021-04-08,2021-04-05,SaaSquatch,440-735-6734,CAD,353.43,84,"8,066"
2021-04-09,2021-04-05,Impact Radius,278-804-3504,USD,1393.81,337,"8,445"
2021-04-09,2021-04-05,SaaSquatch,440-735-6734,CAD,560.81,69,"4,274"
2021-04-10,2021-04-05,Impact Radius,278-804-3504,USD,949.71,265,"7,770"
2021-04-10,2021-04-05,SaaSquatch,440-735-6734,CAD,455.99,145,"7,531"
2021-04-11,2021-04-05,Impact Radius,278-804-3504,USD,935.38,269,"8,247"
2021-04-11,2021-04-05,SaaSquatch,440-735-6734,CAD,135.27,132,"13,618"
2021-04-12,2021-04-12,Impact Radius,278-804-3504,USD,2281.39,428,"10,669"
2021-04-12,2021-04-12,SaaSquatch,440-735-6734,CAD,360.29,79,"10,288"
2021-04-13,2021-04-12,Impact Radius,278-804-3504,USD,1797.87,417,"10,392"
2021-04-13,2021-04-12,SaaSquatch,440-735-6734,CAD,348.63,37,537
2021-04-14,2021-04-12,Impact Radius,278-804-3504,USD,920.35,247,"6,798"
2021-04-14,2021-04-12,SaaSquatch,440-735-6734,CAD,413.23,44,"3,854"
2021-04-15,2021-04-12,Impact Radius,278-804-3504,USD,885.23,286,"6,622"
2021-04-15,2021-04-12,SaaSquatch,440-735-6734,CAD,265.28,39,"2,081"
2021-04-16,2021-04-12,Impact Radius,278-804-3504,USD,658.64,254,"6,510"
2021-04-16,2021-04-12,SaaSquatch,440-735-6734,CAD,940.83,150,"4,451"
2021-04-17,2021-04-12,Impact Radius,278-804-3504,USD,429.06,148,"4,784"
2021-04-17,2021-04-12,SaaSquatch,440-735-6734,CAD,302.78,68,"3,636"
2021-04-18,2021-04-12,Impact Radius,278-804-3504,USD,497.00,206,"5,363"
2021-04-18,2021-04-12,SaaSquatch,440-735-6734,CAD,120.68,23,"1,793"
2021-04-19,2021-04-19,Impact Radius,278-804-3504,USD,921.05,323,"8,136"
2021-04-19,2021-04-19,SaaSquatch,440-735-6734,CAD,271.11,53,"5,651"
2021-04-20,2021-04-19,Impact Radius,278-804-3504,USD,650.74,251,"5,062"
2021-04-20,2021-04-19,SaaSquatch,440-735-6734,CAD,328.65,51,"3,325"
2021-04-21,2021-04-19,Impact Radius,278-804-3504,USD,268.47,146,"4,916"
2021-04-21,2021-04-19,SaaSquatch,440-735-6734,CAD,264.80,37,"1,577"
2021-04-22,2021-04-19,Impact Radius,278-804-3504,USD,830.19,310,"6,300"
2021-04-22,2021-04-19,SaaSquatch,440-735-6734,CAD,293.57,31,607
2021-04-23,2021-04-19,Impact Radius,278-804-3504,USD,506.55,209,"6,028"
2021-04-23,2021-04-19,SaaSquatch,440-735-6734,CAD,252.48,173,"14,515"
2021-04-24,2021-04-19,Impact Radius,278-804-3504,USD,528.84,202,"4,080"
2021-04-24,2021-04-19,SaaSquatch,440-735-6734,CAD,218.76,50,"1,397"
2021-04-25,2021-04-19,Impact Radius,278-804-3504,USD,509.30,208,"6,965"
2021-04-25,2021-04-19,SaaSquatch,440-735-6734,CAD,216.46,75,"2,436"
2021-04-26,2021-04-26,Impact Radius,278-804-3504,USD,616.81,270,"5,727"
2021-04-26,2021-04-26,SaaSquatch,440-735-6734,CAD,267.33,41,"3,053"
2021-04-27,2021-04-26,Impact Radius,278-804-3504,USD,603.33,244,"7,485"
2021-04-27,2021-04-26,SaaSquatch,440-735-6734,CAD,341.34,97,"2,924"
2021-04-28,2021-04-26,Impact Radius,278-804-3504,USD,1103.07,368,"9,822"
2021-04-28,2021-04-26,SaaSquatch,440-735-6734,CAD,460.29,88,"3,629"
2021-04-29,2021-04-26,Impact Radius,278-804-3504,USD,973.25,323,"9,902"
2021-04-29,2021-04-26,SaaSquatch,440-735-6734,CAD,519.66,73,"2,131"
2021-04-30,2021-04-26,Impact Radius,278-804-3504,USD,1001.77,343,"8,355"
2021-04-30,2021-04-26,SaaSquatch,440-735-6734,CAD,292.88,72,"2,039"
2021-05-01,2021-04-26,Impact Radius,278-804-3504,USD,801.50,273,"7,964"
2021-05-01,2021-04-26,SaaSquatch,440-735-6734,CAD,202.02,88,"3,136"
2021-05-02,2021-04-26,Impact Radius,278-804-3504,USD,849.18,232,"6,364"
2021-05-02,2021-04-26,SaaSquatch,440-735-6734,CAD,246.68,91,"3,300"
2021-05-03,2021-05-03,Impact Radius,278-804-3504,USD,1416.99,427,"11,061"
2021-05-03,2021-05-03,SaaSquatch,440-735-6734,CAD,471.59,93,"3,966"
2021-05-04,2021-05-03,Impact Radius,278-804-3504,USD,1280.06,396,"9,619"
2021-05-04,2021-05-03,SaaSquatch,440-735-6734,CAD,530.79,124,"3,731"
2021-05-05,2021-05-03,Impact Radius,278-804-3504,USD,1234.99,375,"10,157"
2021-05-05,2021-05-03,SaaSquatch,440-735-6734,CAD,332.67,87,"3,047"
2021-05-06,2021-05-03,Impact Radius,278-804-3504,USD,1195.96,341,"7,314"
2021-05-06,2021-05-03,SaaSquatch,440-735-6734,CAD,461.15,119,"4,190"
2021-05-07,2021-05-03,Impact Radius,278-804-3504,USD,969.36,309,"6,970"
2021-05-07,2021-05-03,SaaSquatch,440-735-6734,CAD,427.16,138,"6,672"
2021-05-08,2021-05-03,Impact Radius,278-804-3504,USD,693.72,190,"5,409"
2021-05-08,2021-05-03,SaaSquatch,440-735-6734,CAD,256.65,64,"2,838"
2021-05-09,2021-05-03,Impact Radius,278-804-3504,USD,759.68,223,"6,287"
2021-05-09,2021-05-03,SaaSquatch,440-735-6734,CAD,244.56,84,"3,475"
2021-05-10,2021-05-10,Impact Radius,278-804-3504,USD,1190.60,398,"9,090"
2021-05-10,2021-05-10,SaaSquatch,440-735-6734,CAD,544.90,186,"13,321"
2021-05-11,2021-05-10,Impact Radius,278-804-3504,USD,1135.57,337,"7,761"
2021-05-11,2021-05-10,SaaSquatch,440-735-6734,CAD,412.75,83,"4,319"
2021-05-12,2021-05-10,Impact Radius,278-804-3504,USD,1178.90,356,"10,303"
2021-05-12,2021-05-10,SaaSquatch,440-735-6734,CAD,228.02,75,"6,080"
2021-05-13,2021-05-10,Impact Radius,278-804-3504,USD,1127.63,337,"8,535"
2021-05-13,2021-05-10,SaaSquatch,440-735-6734,CAD,265.00,128,"7,826"
2021-05-14,2021-05-10,Impact Radius,278-804-3504,USD,1074.54,286,"8,468"
2021-05-14,2021-05-10,SaaSquatch,440-735-6734,CAD,222.09,147,"8,349"
2021-05-15,2021-05-10,Impact Radius,278-804-3504,USD,824.96,229,"6,576"
2021-05-15,2021-05-10,SaaSquatch,440-735-6734,CAD,215.29,76,"3,706"
2021-05-16,2021-05-10,Impact Radius,278-804-3504,USD,770.89,248,"7,086"
2021-05-16,2021-05-10,SaaSquatch,440-735-6734,CAD,207.68,148,"11,270"
2021-05-17,2021-05-17,Impact Radius,278-804-3504,USD,1049.94,313,"11,031"
2021-05-17,2021-05-17,SaaSquatch,440-735-6734,CAD,483.47,137,"8,349"
2021-05-18,2021-05-17,Impact Radius,278-804-3504,USD,872.69,275,"8,850"
2021-05-18,2021-05-17,SaaSquatch,440-735-6734,CAD,483.27,153,"9,643"
2021-05-19,2021-05-17,Impact Radius,278-804-3504,USD,934.62,301,"10,911"
2021-05-19,2021-05-17,SaaSquatch,440-735-6734,CAD,398.66,141,"10,716"
2021-05-20,2021-05-17,Impact Radius,278-804-3504,USD,825.60,255,"8,169"
2021-05-20,2021-05-17,SaaSquatch,440-735-6734,CAD,543.55,193,"11,072"
2021-05-21,2021-05-17,Impact Radius,278-804-3504,USD,576.89,197,"7,859"
2021-05-21,2021-05-17,SaaSquatch,440-735-6734,CAD,342.84,168,"10,020"
2021-05-22,2021-05-17,Impact Radius,278-804-3504,USD,686.07,195,"6,408"
2021-05-22,2021-05-17,SaaSquatch,440-735-6734,CAD,271.74,100,"4,953"
2021-05-23,2021-05-17,Impact Radius,278-804-3504,USD,794.77,233,"6,855"
2021-05-23,2021-05-17,SaaSquatch,440-735-6734,CAD,416.99,154,"9,361"
2021-05-24,2021-05-24,Impact Radius,278-804-3504,USD,753.46,244,"8,367"
2021-05-24,2021-05-24,SaaSquatch,440-735-6734,CAD,633.06,451,"38,317"
2021-05-25,2021-05-24,Impact Radius,278-804-3504,USD,733.40,275,"8,539"
2021-05-25,2021-05-24,SaaSquatch,440-735-6734,CAD,442.82,176,"11,083"
2021-05-26,2021-05-24,Impact Radius,278-804-3504,USD,945.15,302,"8,625"
2021-05-26,2021-05-24,SaaSquatch,440-735-6734,CAD,384.80,137,"8,120"
2021-05-27,2021-05-24,Impact Radius,278-804-3504,USD,685.65,199,"6,156"
2021-05-27,2021-05-24,SaaSquatch,440-735-6734,CAD,410.56,263,"11,687"
2021-05-28,2021-05-24,Impact Radius,278-804-3504,USD,484.37,176,"5,717"
2021-05-28,2021-05-24,SaaSquatch,440-735-6734,CAD,234.68,98,"3,981"
2021-05-29,2021-05-24,Impact Radius,278-804-3504,USD,490.22,152,"4,394"
2021-05-29,2021-05-24,SaaSquatch,440-735-6734,CAD,288.88,130,"5,123"
2021-05-30,2021-05-24,Impact Radius,278-804-3504,USD,523.79,154,"4,694"
2021-05-30,2021-05-24,SaaSquatch,440-735-6734,CAD,250.99,190,"7,644"
2021-05-31,2021-05-31,Impact Radius,278-804-3504,USD,484.96,162,"4,465"
2021-05-31,2021-05-31,SaaSquatch,440-735-6734,CAD,115.71,90,"4,523"
2021-06-01,2021-05-31,Impact Radius,278-804-3504,USD,611.41,228,"6,163"
2021-06-01,2021-05-31,SaaSquatch,440-735-6734,CAD,255.73,129,"5,653"
2021-06-02,2021-05-31,Impact Radius,278-804-3504,USD,682.88,213,"6,963"
2021-06-02,2021-05-31,SaaSquatch,440-735-6734,CAD,230.07,210,"8,813"
2021-06-03,2021-05-31,Impact Radius,278-804-3504,USD,647.42,211,"6,425"
2021-06-03,2021-05-31,SaaSquatch,440-735-6734,CAD,271.98,166,"7,512"
2021-06-04,2021-05-31,Impact Radius,278-804-3504,USD,486.23,158,"5,799"
2021-06-04,2021-05-31,SaaSquatch,440-735-6734,CAD,232.19,213,"13,568"
2021-06-05,2021-05-31,Impact Radius,278-804-3504,USD,417.98,152,"3,907"
2021-06-05,2021-05-31,SaaSquatch,440-735-6734,CAD,230.67,179,"8,842"
2021-06-06,2021-05-31,Impact Radius,278-804-3504,USD,428.36,156,"3,652"
2021-06-06,2021-05-31,SaaSquatch,440-735-6734,CAD,134.92,94,"6,091"
2021-06-07,2021-06-07,Impact Radius,278-804-3504,USD,588.36,213,"4,986"
2021-06-07,2021-06-07,SaaSquatch,440-735-6734,CAD,254.53,221,"15,141"
2021-06-08,2021-06-07,Impact Radius,278-804-3504,USD,438.58,181,"3,906"
2021-06-08,2021-06-07,SaaSquatch,440-735-6734,CAD,335.99,183,"13,595"
2021-06-09,2021-06-07,Impact Radius,278-804-3504,USD,344.79,148,"3,738"
2021-06-09,2021-06-07,SaaSquatch,440-735-6734,CAD,493.33,130,"7,907"
2021-06-10,2021-06-07,Impact Radius,278-804-3504,USD,470.47,184,"3,991"
2021-06-10,2021-06-07,SaaSquatch,440-735-6734,CAD,365.10,239,"26,557"
2021-06-11,2021-06-07,Impact Radius,278-804-3504,USD,367.81,139,"3,159"
2021-06-11,2021-06-07,SaaSquatch,440-735-6734,CAD,371.69,247,"26,464"
2021-06-12,2021-06-07,Impact Radius,278-804-3504,USD,385.74,140,"3,409"
2021-06-12,2021-06-07,SaaSquatch,440-735-6734,CAD,255.14,226,"17,408"
2021-06-13,2021-06-07,Impact Radius,278-804-3504,USD,608.38,198,"4,036"
2021-06-13,2021-06-07,SaaSquatch,440-735-6734,CAD,193.87,133,"10,404"
2021-06-14,2021-06-14,Impact Radius,278-804-3504,USD,813.83,266,"5,783"
2021-06-14,2021-06-14,SaaSquatch,440-735-6734,CAD,231.04,336,"29,239"
2021-06-15,2021-06-14,Impact Radius,278-804-3504,USD,1058.19,339,"6,390"
2021-06-15,2021-06-14,SaaSquatch,440-735-6734,CAD,298.86,346,"36,090"
2021-06-16,2021-06-14,Impact Radius,278-804-3504,USD,849.17,286,"5,748"
2021-06-16,2021-06-14,SaaSquatch,440-735-6734,CAD,265.86,188,"10,290"
2021-06-17,2021-06-14,Impact Radius,278-804-3504,USD,550.06,184,"3,908"
2021-06-17,2021-06-14,SaaSquatch,440-735-6734,CAD,259.13,221,"11,324"
2021-06-18,2021-06-14,Impact Radius,278-804-3504,USD,535.73,184,"3,926"
2021-06-18,2021-06-14,SaaSquatch,440-735-6734,CAD,272.00,198,"9,467"
2021-06-19,2021-06-14,Impact Radius,278-804-3504,USD,450.67,147,"3,394"
2021-06-19,2021-06-14,SaaSquatch,440-735-6734,CAD,166.97,147,"4,517"
2021-06-20,2021-06-14,Impact Radius,278-804-3504,USD,394.35,146,"3,415"
2021-06-20,2021-06-14,SaaSquatch,440-735-6734,CAD,211.68,136,"5,020"
2021-06-21,2021-06-21,Impact Radius,278-804-3504,USD,754.20,279,"5,252"
2021-06-21,2021-06-21,SaaSquatch,440-735-6734,CAD,288.26,266,"11,066"
2021-06-22,2021-06-21,Impact Radius,278-804-3504,USD,936.04,323,"5,887"
2021-06-22,2021-06-21,SaaSquatch,440-735-6734,CAD,321.41,220,"6,730"
2021-06-23,2021-06-21,Impact Radius,278-804-3504,USD,761.63,322,"5,684"
2021-06-23,2021-06-21,SaaSquatch,440-735-6734,CAD,316.79,220,"6,149"
2021-06-24,2021-06-21,Impact Radius,278-804-3504,USD,859.64,255,"5,121"
2021-06-24,2021-06-21,SaaSquatch,440-735-6734,CAD,380.46,190,"4,073"
2021-06-25,2021-06-21,Impact Radius,278-804-3504,USD,464.89,174,"4,000"
2021-06-25,2021-06-21,SaaSquatch,440-735-6734,CAD,285.48,193,"4,475"
2021-06-26,2021-06-21,Impact Radius,278-804-3504,USD,419.97,126,"10,148"
2021-06-26,2021-06-21,SaaSquatch,440-735-6734,CAD,230.74,244,"7,594"
2021-06-27,2021-06-21,Impact Radius,278-804-3504,USD,458.50,115,"6,880"
2021-06-27,2021-06-21,SaaSquatch,440-735-6734,CAD,175.86,171,"2,781"
2021-06-28,2021-06-28,Impact Radius,278-804-3504,USD,592.77,239,"4,675"
2021-06-28,2021-06-28,SaaSquatch,440-735-6734,CAD,321.97,198,"7,377"
2021-06-29,2021-06-28,Impact Radius,278-804-3504,USD,976.93,363,"6,734"
2021-06-29,2021-06-28,SaaSquatch,440-735-6734,CAD,255.02,238,"5,286"
2021-06-30,2021-06-28,Impact Radius,278-804-3504,USD,977.68,354,"7,780"
2021-06-30,2021-06-28,SaaSquatch,440-735-6734,CAD,222.12,213,"4,635"
2021-07-01,2021-06-28,Impact Radius,278-804-3504,USD,845.33,309,"7,950"
2021-07-01,2021-06-28,SaaSquatch,440-735-6734,CAD,228.07,292,"3,403"
2021-07-02,2021-06-28,Impact Radius,278-804-3504,USD,422.69,176,"4,108"
2021-07-02,2021-06-28,SaaSquatch,440-735-6734,CAD,274.64,432,"4,489"
2021-07-03,2021-06-28,SaaSquatch,440-735-6734,CAD,269.42,399,"3,621"
2021-07-04,2021-06-28,SaaSquatch,440-735-6734,CAD,179.43,181,"2,189"
2021-07-05,2021-07-05,SaaSquatch,440-735-6734,CAD,268.26,339,"4,777"
2021-07-06,2021-07-05,Impact Radius,278-804-3504,USD,120.47,79,"1,961"
2021-07-06,2021-07-05,SaaSquatch,440-735-6734,CAD,275.91,335,"4,623"
2021-07-07,2021-07-05,Impact Radius,278-804-3504,USD,223.78,132,"4,060"
2021-07-07,2021-07-05,SaaSquatch,440-735-6734,CAD,236.79,372,"2,971"
2021-07-08,2021-07-05,Impact Radius,278-804-3504,USD,283.54,132,"5,196"
2021-07-08,2021-07-05,SaaSquatch,440-735-6734,CAD,267.15,411,"2,989"
2021-07-09,2021-07-05,Impact Radius,278-804-3504,USD,352.83,129,"5,778"
2021-07-09,2021-07-05,SaaSquatch,440-735-6734,CAD,277.76,279,"2,769"
2021-07-10,2021-07-05,Impact Radius,278-804-3504,USD,382.61,129,"4,812"
2021-07-10,2021-07-05,SaaSquatch,440-735-6734,CAD,138.37,139,"1,722"
2021-07-11,2021-07-05,Impact Radius,278-804-3504,USD,420.56,148,"5,629"
